Plot Title: 21661325,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661325, SEN S/N: 21661325)","Temp, °C (LGR S/N: 21661325, SEN S/N: 21661325)",,,Stopped (LGR S/N: 21661325),End Of File (LGR S/N: 21661325)
481,7/27/2023 2:00,5.49,33.18,21661325,control,,
482,7/27/2023 2:05,5.4,33.18,21661325,control,,
483,7/27/2023 2:10,5.82,33.18,21661325,control,,
484,7/27/2023 2:15,5.88,33.18,21661325,control,,
485,7/27/2023 2:20,5.84,33.2,21661325,control,,
486,7/27/2023 2:25,5.8,33.2,21661325,control,,
487,7/27/2023 2:30,5.73,33.22,21661325,control,,
488,7/27/2023 2:35,5.72,33.24,21661325,control,,
489,7/27/2023 2:40,5.71,33.28,21661325,control,,
490,7/27/2023 2:45,5.62,33.3,21661325,control,,
491,7/27/2023 2:50,5.53,33.3,21661325,control,,
492,7/27/2023 2:55,5.42,33.32,21661325,control,,
493,7/27/2023 3:00,5.4,33.34,21661325,control,,
494,7/27/2023 3:05,5.36,33.36,21661325,control,,
495,7/27/2023 3:10,5.46,33.38,21661325,control,,
496,7/27/2023 3:15,5.48,33.38,21661325,control,,
497,7/27/2023 3:20,5.7,33.38,21661325,control,,
498,7/27/2023 3:25,5.74,33.38,21661325,control,,
499,7/27/2023 3:30,5.87,33.38,21661325,control,,
500,7/27/2023 3:35,5.85,33.38,21661325,control,,
501,7/27/2023 3:40,5.99,33.36,21661325,control,,
502,7/27/2023 3:45,5.97,33.36,21661325,control,,
503,7/27/2023 3:50,5.96,33.36,21661325,control,,
504,7/27/2023 3:55,5.84,33.38,21661325,control,,
505,7/27/2023 4:00,5.93,33.36,21661325,control,,
506,7/27/2023 4:05,6.11,33.36,21661325,control,,
507,7/27/2023 4:10,6.32,33.36,21661325,control,,
508,7/27/2023 4:15,6.31,33.34,21661325,control,,
509,7/27/2023 4:20,6.39,33.32,21661325,control,,
510,7/27/2023 4:25,6.39,33.3,21661325,control,,
511,7/27/2023 4:30,6.38,33.28,21661325,control,,
512,7/27/2023 4:35,6.31,33.24,21661325,control,,
513,7/27/2023 4:40,5.87,33.2,21661325,control,,
514,7/27/2023 4:45,5.69,33.12,21661325,control,,
515,7/27/2023 4:50,5.56,33.02,21661325,control,,
516,7/27/2023 4:55,5.7,32.94,21661325,control,,
517,7/27/2023 5:00,5.65,32.88,21661325,control,,
518,7/27/2023 5:05,5.58,32.84,21661325,control,,
519,7/27/2023 5:10,5.64,32.8,21661325,control,,
520,7/27/2023 5:15,5.78,32.74,21661325,control,,
521,7/27/2023 5:20,5.81,32.7,21661325,control,,
522,7/27/2023 5:25,5.77,32.68,21661325,control,,
523,7/27/2023 5:30,5.74,32.62,21661325,control,,
524,7/27/2023 5:35,5.7,32.6,21661325,control,,
525,7/27/2023 5:40,5.44,32.54,21661325,control,,
526,7/27/2023 5:45,5.35,32.46,21661325,control,,
527,7/27/2023 5:50,5.16,32.38,21661325,control,,
528,7/27/2023 5:55,5.06,32.34,21661325,control,,
529,7/27/2023 6:00,5,32.26,21661325,control,,
530,7/27/2023 6:05,4.92,32.2,21661325,control,,
531,7/27/2023 6:10,4.85,32.12,21661325,control,,
532,7/27/2023 6:15,4.74,32.06,21661325,control,,
533,7/27/2023 6:20,4.64,31.96,21661325,control,,
534,7/27/2023 6:25,4.61,31.86,21661325,control,,
535,7/27/2023 6:30,4.53,31.82,21661325,control,,
536,7/27/2023 6:35,4.47,31.82,21661325,control,,
537,7/27/2023 6:40,4.26,31.72,21661325,control,,
538,7/27/2023 6:45,4.14,31.7,21661325,control,,
539,7/27/2023 6:50,4.05,31.68,21661325,control,,
540,7/27/2023 6:55,3.82,31.64,21661325,control,,
541,7/27/2023 7:00,3.67,31.6,21661325,control,,
542,7/27/2023 7:05,3.62,31.56,21661325,control,,
543,7/27/2023 7:10,3.93,31.56,21661325,control,,
544,7/27/2023 7:15,4.17,31.6,21661325,control,,
545,7/27/2023 7:20,4.27,31.68,21661325,control,,
546,7/27/2023 7:25,4.1,31.74,21661325,control,,
547,7/27/2023 7:30,4.3,31.8,21661325,control,,
548,7/27/2023 7:35,4.46,31.9,21661325,control,,
549,7/27/2023 7:40,4.57,32,21661325,control,,
550,7/27/2023 7:45,4.62,32.1,21661325,control,,
551,7/27/2023 7:50,4.65,32.18,21661325,control,,
552,7/27/2023 7:55,4.71,32.26,21661325,control,,
553,7/27/2023 8:00,4.82,32.36,21661325,control,,
554,7/27/2023 8:05,5.04,32.44,21661325,control,,
555,7/27/2023 8:10,5.19,32.52,21661325,control,,
556,7/27/2023 8:15,5.32,32.58,21661325,control,,
557,7/27/2023 8:20,5.54,32.66,21661325,control,,
558,7/27/2023 8:25,5.64,32.74,21661325,control,,
559,7/27/2023 8:30,5.8,32.82,21661325,control,,
560,7/27/2023 8:35,5.98,32.88,21661325,control,,
561,7/27/2023 8:40,6.04,32.96,21661325,control,,
562,7/27/2023 8:45,6.14,33.02,21661325,control,,
563,7/27/2023 8:50,6.23,33.06,21661325,control,,
564,7/27/2023 8:55,6.35,33.14,21661325,control,,
565,7/27/2023 9:00,6.43,33.2,21661325,control,,
566,7/27/2023 9:05,6.51,33.26,21661325,control,,
567,7/27/2023 9:10,6.62,33.32,21661325,control,,
568,7/27/2023 9:15,6.71,33.4,21661325,control,,
569,7/27/2023 9:20,6.79,33.44,21661325,control,,
570,7/27/2023 9:25,6.9,33.5,21661325,control,,
571,7/27/2023 9:30,6.99,33.58,21661325,control,,
572,7/27/2023 9:35,7.08,33.66,21661325,control,,
573,7/27/2023 9:40,7.14,33.72,21661325,control,,
574,7/27/2023 9:45,7.16,33.78,21661325,control,,
575,7/27/2023 9:50,7.24,33.84,21661325,control,,
576,7/27/2023 9:55,7.33,33.9,21661325,control,,
577,7/27/2023 10:00,7.42,33.96,21661325,control,,
578,7/27/2023 10:05,7.47,34.02,21661325,control,,
579,7/27/2023 10:10,7.53,34.06,21661325,control,,
580,7/27/2023 10:15,7.59,34.1,21661325,control,,
581,7/27/2023 10:20,7.63,34.14,21661325,control,,
582,7/27/2023 10:25,7.65,34.18,21661325,control,,
583,7/27/2023 10:30,7.68,34.22,21661325,control,,
584,7/27/2023 10:35,7.73,34.26,21661325,control,,
585,7/27/2023 10:40,7.72,34.3,21661325,control,,
586,7/27/2023 10:45,7.74,34.32,21661325,control,,
587,7/27/2023 10:50,7.95,34.38,21661325,control,,
588,7/27/2023 10:55,7.83,34.42,21661325,control,,
589,7/27/2023 11:00,7.95,34.46,21661325,control,,
590,7/27/2023 11:05,8.09,34.5,21661325,control,,
591,7/27/2023 11:10,8.14,34.54,21661325,control,,
592,7/27/2023 11:15,8.56,34.62,21661325,control,,
593,7/27/2023 11:20,8.63,34.7,21661325,control,,
594,7/27/2023 11:25,9.02,34.8,21661325,control,,
595,7/27/2023 11:30,9.02,34.88,21661325,control,,
596,7/27/2023 11:35,9.11,34.96,21661325,control,,
597,7/27/2023 11:40,9.25,35.04,21661325,control,,
598,7/27/2023 11:45,8.59,35,21661325,control,,
599,7/27/2023 11:50,8.6,34.92,21661325,control,,
600,7/27/2023 11:55,8.4,34.86,21661325,control,,
601,7/27/2023 12:00,8.41,34.84,21661325,control,,
602,7/27/2023 12:05,8.41,34.76,21661325,control,,
603,7/27/2023 12:10,8.33,34.7,21661325,control,,
604,7/27/2023 12:15,8.45,34.7,21661325,control,,
605,7/27/2023 12:20,8.69,34.82,21661325,control,,
606,7/27/2023 12:25,8.72,34.9,21661325,control,,
607,7/27/2023 12:30,9.18,35.04,21661325,control,,
608,7/27/2023 12:35,9.25,35.14,21661325,control,,
609,7/27/2023 12:40,9.29,35.26,21661325,control,,
610,7/27/2023 12:45,9.55,35.34,21661325,control,,
611,7/27/2023 12:50,9.33,35.38,21661325,control,,
612,7/27/2023 12:55,9.51,35.4,21661325,control,,
613,7/27/2023 13:00,9.33,35.4,21661325,control,,
614,7/27/2023 13:05,9.43,35.42,21661325,control,,
615,7/27/2023 13:10,9.55,35.46,21661325,control,,
616,7/27/2023 13:15,9.67,35.54,21661325,control,,
617,7/27/2023 13:20,9.8,35.66,21661325,control,,
618,7/27/2023 13:25,10.13,35.76,21661325,control,,
619,7/27/2023 13:30,10.32,35.9,21661325,control,,
620,7/27/2023 13:35,10.38,36.04,21661325,control,,
621,7/27/2023 13:40,10.41,36.14,21661325,control,,
622,7/27/2023 13:45,10.45,36.16,21661325,control,,
623,7/27/2023 13:50,10.48,36.2,21661325,control,,
624,7/27/2023 13:55,10.54,36.24,21661325,control,,
625,7/27/2023 14:00,10.63,36.28,21661325,control,,
626,7/27/2023 14:05,10.63,36.26,21661325,control,,
627,7/27/2023 14:10,10.49,36.18,21661325,control,,
628,7/27/2023 14:15,10.27,36.1,21661325,control,,
629,7/27/2023 14:20,10.16,35.98,21661325,control,,
630,7/27/2023 14:25,10.12,35.92,21661325,control,,
631,7/27/2023 14:30,10.04,35.86,21661325,control,,
632,7/27/2023 14:35,9.94,35.82,21661325,control,,
633,7/27/2023 14:40,9.76,35.72,21661325,control,,
634,7/27/2023 14:45,9.6,35.64,21661325,control,,
635,7/27/2023 14:50,9.45,35.52,21661325,control,,
636,7/27/2023 14:55,9.42,35.44,21661325,control,,
637,7/27/2023 15:00,9.32,35.36,21661325,control,,
638,7/27/2023 15:05,9.18,35.22,21661325,control,,
639,7/27/2023 15:10,9.16,35.18,21661325,control,,
640,7/27/2023 15:15,9.03,35.06,21661325,control,,
641,7/27/2023 15:20,8.99,34.98,21661325,control,,
642,7/27/2023 15:25,8.96,34.92,21661325,control,,
643,7/27/2023 15:30,8.96,34.9,21661325,control,,
644,7/27/2023 15:35,8.94,34.9,21661325,control,,
645,7/27/2023 15:40,8.9,34.82,21661325,control,,
646,7/27/2023 15:45,8.9,34.82,21661325,control,,
647,7/27/2023 15:50,8.89,34.74,21661325,control,,
648,7/27/2023 15:55,8.84,34.72,21661325,control,,
649,7/27/2023 16:00,8.81,34.66,21661325,control,,
650,7/27/2023 16:05,8.81,34.64,21661325,control,,
651,7/27/2023 16:10,8.85,34.62,21661325,control,,
652,7/27/2023 16:15,8.8,34.56,21661325,control,,
653,7/27/2023 16:20,8.75,34.5,21661325,control,,
654,7/27/2023 16:25,8.7,34.48,21661325,control,,
655,7/27/2023 16:30,8.69,34.44,21661325,control,,
656,7/27/2023 16:35,8.65,34.4,21661325,control,,
657,7/27/2023 16:40,8.65,34.4,21661325,control,,
658,7/27/2023 16:45,8.65,34.38,21661325,control,,
659,7/27/2023 16:50,8.64,34.38,21661325,control,,
660,7/27/2023 16:55,8.6,34.34,21661325,control,,
661,7/27/2023 17:00,8.61,34.3,21661325,control,,
662,7/27/2023 17:05,8.58,34.3,21661325,control,,
663,7/27/2023 17:10,8.58,34.3,21661325,control,,
664,7/27/2023 17:15,8.59,34.28,21661325,control,,
665,7/27/2023 17:20,8.53,34.24,21661325,control,,
666,7/27/2023 17:25,8.58,34.2,21661325,control,,
667,7/27/2023 17:30,8.55,34.2,21661325,control,,
668,7/27/2023 17:35,8.58,34.16,21661325,control,,
669,7/27/2023 17:40,8.59,34.12,21661325,control,,
670,7/27/2023 17:45,8.55,34.1,21661325,control,,
671,7/27/2023 17:50,8.56,34.08,21661325,control,,
672,7/27/2023 17:55,8.53,34.06,21661325,control,,
673,7/27/2023 18:00,8.54,34.06,21661325,control,,
674,7/27/2023 18:05,8.53,34.02,21661325,control,,
675,7/27/2023 18:10,8.51,33.98,21661325,control,,
676,7/27/2023 18:15,8.5,33.96,21661325,control,,
677,7/27/2023 18:20,8.48,33.9,21661325,control,,
678,7/27/2023 18:25,8.48,33.88,21661325,control,,
679,7/27/2023 18:30,8.45,33.86,21661325,control,,
680,7/27/2023 18:35,8.45,33.84,21661325,control,,
681,7/27/2023 18:40,8.41,33.82,21661325,control,,
682,7/27/2023 18:45,8.38,33.76,21661325,control,,
683,7/27/2023 18:50,8.33,33.7,21661325,control,,
684,7/27/2023 18:55,8.32,33.66,21661325,control,,
685,7/27/2023 19:00,8.29,33.64,21661325,control,,
686,7/27/2023 19:05,8.25,33.6,21661325,control,,
687,7/27/2023 19:10,8.21,33.56,21661325,control,,
688,7/27/2023 19:15,8.19,33.5,21661325,control,,
689,7/27/2023 19:20,8.09,33.46,21661325,control,,
690,7/27/2023 19:25,8.02,33.38,21661325,control,,
691,7/27/2023 19:30,7.94,33.36,21661325,control,,
692,7/27/2023 19:35,7.84,33.32,21661325,control,,
693,7/27/2023 19:40,7.82,33.26,21661325,control,,
694,7/27/2023 19:45,7.73,33.22,21661325,control,,
695,7/27/2023 19:50,7.7,33.16,21661325,control,,
696,7/27/2023 19:55,7.57,33.12,21661325,control,,
697,7/27/2023 20:00,7.39,33.04,21661325,control,,
698,7/27/2023 20:05,7.26,32.96,21661325,control,,
699,7/27/2023 20:10,7.25,32.9,21661325,control,,
700,7/27/2023 20:15,7.2,32.88,21661325,control,,
701,7/27/2023 20:20,7.15,32.84,21661325,control,,
702,7/27/2023 20:25,7.06,32.82,21661325,control,,
703,7/27/2023 20:30,7.01,32.8,21661325,control,,
704,7/27/2023 20:35,6.94,32.78,21661325,control,,
705,7/27/2023 20:40,6.88,32.78,21661325,control,,
706,7/27/2023 20:45,6.86,32.76,21661325,control,,
707,7/27/2023 20:50,6.54,32.76,21661325,control,,
708,7/27/2023 20:55,6.54,32.72,21661325,control,,
709,7/27/2023 21:00,6.36,32.7,21661325,control,,
710,7/27/2023 21:05,6.31,32.7,21661325,control,,
711,7/27/2023 21:10,6.22,32.68,21661325,control,,
712,7/27/2023 21:15,6.18,32.66,21661325,control,,
713,7/27/2023 21:20,6.14,32.66,21661325,control,,
714,7/27/2023 21:25,6.13,32.66,21661325,control,,
715,7/27/2023 21:30,6.11,32.66,21661325,control,,
716,7/27/2023 21:35,6.11,32.68,21661325,control,,
717,7/27/2023 21:40,6.04,32.68,21661325,control,,
718,7/27/2023 21:45,6.03,32.68,21661325,control,,
719,7/27/2023 21:50,5.96,32.68,21661325,control,,
720,7/27/2023 21:55,5.8,32.68,21661325,control,,
721,7/27/2023 22:00,5.69,32.66,21661325,control,,
722,7/27/2023 22:05,5.68,32.66,21661325,control,,
723,7/27/2023 22:10,5.62,32.66,21661325,control,,
724,7/27/2023 22:15,5.58,32.66,21661325,control,,
725,7/27/2023 22:20,5.61,32.68,21661325,control,,
726,7/27/2023 22:25,5.79,32.78,21661325,control,,
727,7/27/2023 22:30,5.71,32.82,21661325,control,,
728,7/27/2023 22:35,5.67,32.8,21661325,control,,
729,7/27/2023 22:40,5.74,32.84,21661325,control,,
730,7/27/2023 22:45,5.85,32.88,21661325,control,,
731,7/27/2023 22:50,5.89,32.92,21661325,control,,
732,7/27/2023 22:55,5.8,32.94,21661325,control,,
733,7/27/2023 23:00,5.9,32.98,21661325,control,,
734,7/27/2023 23:05,5.74,32.98,21661325,control,,
735,7/27/2023 23:10,5.93,33.02,21661325,control,,
736,7/27/2023 23:15,5.87,33.04,21661325,control,,
737,7/27/2023 23:20,5.85,33.08,21661325,control,,
738,7/27/2023 23:25,5.65,33.08,21661325,control,,
739,7/27/2023 23:30,6.09,33.12,21661325,control,,
740,7/27/2023 23:35,5.63,33.12,21661325,control,,
741,7/27/2023 23:40,6.08,33.14,21661325,control,,
742,7/27/2023 23:45,5.9,33.14,21661325,control,,
743,7/27/2023 23:50,5.82,33.14,21661325,control,,
744,7/27/2023 23:55,5.8,33.12,21661325,control,,
745,7/28/2023 0:00,5.44,33.08,21661325,control,,
746,7/28/2023 0:05,5.32,33.08,21661325,control,,
747,7/28/2023 0:10,5.45,33.1,21661325,control,,
748,7/28/2023 0:15,5.31,33.12,21661325,control,,
749,7/28/2023 0:20,5,33.18,21661325,control,,
750,7/28/2023 0:25,4.86,33.24,21661325,control,,
751,7/28/2023 0:30,4.92,33.32,21661325,control,,
752,7/28/2023 0:35,5.53,33.4,21661325,control,,
753,7/28/2023 0:40,5.26,33.42,21661325,control,,
754,7/28/2023 0:45,4.98,33.4,21661325,control,,
755,7/28/2023 0:50,4.8,33.36,21661325,control,,
756,7/28/2023 0:55,5.5,33.38,21661325,control,,
757,7/28/2023 1:00,4.37,33.34,21661325,control,,
758,7/28/2023 1:05,4.82,33.34,21661325,control,,
759,7/28/2023 1:10,4.76,33.4,21661325,control,,
760,7/28/2023 1:15,5.53,33.46,21661325,control,,
761,7/28/2023 1:20,5.4,33.48,21661325,control,,
762,7/28/2023 1:25,5.58,33.48,21661325,control,,
763,7/28/2023 1:30,5.36,33.48,21661325,control,,
764,7/28/2023 1:35,6.06,33.48,21661325,control,,
765,7/28/2023 1:40,5.21,33.48,21661325,control,,
766,7/28/2023 1:45,5.3,33.44,21661325,control,,
767,7/28/2023 1:50,6.1,33.44,21661325,control,,
768,7/28/2023 1:55,5.58,33.44,21661325,control,,
769,7/28/2023 2:00,5.41,33.4,21661325,control,,
770,7/28/2023 2:05,5.31,33.38,21661325,control,,
771,7/28/2023 2:10,4.75,33.36,21661325,control,,
772,7/28/2023 2:15,5.23,33.34,21661325,control,,
773,7/28/2023 2:20,4.57,33.28,21661325,control,,
774,7/28/2023 2:25,4.4,33.24,21661325,control,,
775,7/28/2023 2:30,4.65,33.24,21661325,control,,
776,7/28/2023 2:35,5,33.24,21661325,control,,
777,7/28/2023 2:40,5.78,33.28,21661325,control,,
778,7/28/2023 2:45,5.24,33.3,21661325,control,,
779,7/28/2023 2:50,5.4,33.34,21661325,control,,
780,7/28/2023 2:55,5.92,33.34,21661325,control,,
781,7/28/2023 3:00,5.89,33.36,21661325,control,,
782,7/28/2023 3:05,6.01,33.38,21661325,control,,
783,7/28/2023 3:10,5.81,33.38,21661325,control,,
784,7/28/2023 3:15,5.98,33.38,21661325,control,,
785,7/28/2023 3:20,5.94,33.38,21661325,control,,
786,7/28/2023 3:25,5.77,33.36,21661325,control,,
787,7/28/2023 3:30,5.79,33.36,21661325,control,,
788,7/28/2023 3:35,6.28,33.36,21661325,control,,
789,7/28/2023 3:40,5.98,33.36,21661325,control,,
790,7/28/2023 3:45,5.78,33.34,21661325,control,,
791,7/28/2023 3:50,5.92,33.34,21661325,control,,
792,7/28/2023 3:55,5.8,33.36,21661325,control,,
793,7/28/2023 4:00,5.72,33.38,21661325,control,,
794,7/28/2023 4:05,5.71,33.38,21661325,control,,
795,7/28/2023 4:10,5.65,33.38,21661325,control,,
796,7/28/2023 4:15,5.69,33.38,21661325,control,,
797,7/28/2023 4:20,5.77,33.36,21661325,control,,
798,7/28/2023 4:25,5.98,33.36,21661325,control,,
799,7/28/2023 4:30,5.99,33.36,21661325,control,,
800,7/28/2023 4:35,6.02,33.34,21661325,control,,
801,7/28/2023 4:40,6.02,33.3,21661325,control,,
802,7/28/2023 4:45,6.07,33.28,21661325,control,,
803,7/28/2023 4:50,6.1,33.24,21661325,control,,
804,7/28/2023 4:55,6.03,33.16,21661325,control,,
805,7/28/2023 5:00,5.93,33.04,21661325,control,,
806,7/28/2023 5:05,5.83,32.92,21661325,control,,
807,7/28/2023 5:10,5.81,32.84,21661325,control,,
808,7/28/2023 5:15,5.74,32.78,21661325,control,,
809,7/28/2023 5:20,5.67,32.7,21661325,control,,
810,7/28/2023 5:25,5.67,32.6,21661325,control,,
811,7/28/2023 5:30,5.65,32.52,21661325,control,,
812,7/28/2023 5:35,5.68,32.44,21661325,control,,
813,7/28/2023 5:40,5.5,32.4,21661325,control,,
814,7/28/2023 5:45,5.36,32.32,21661325,control,,
815,7/28/2023 5:50,5.27,32.24,21661325,control,,
816,7/28/2023 5:55,5.15,32.22,21661325,control,,
817,7/28/2023 6:00,4.81,32.18,21661325,control,,
818,7/28/2023 6:05,4.62,32.12,21661325,control,,
819,7/28/2023 6:10,4.57,32.1,21661325,control,,
820,7/28/2023 6:15,4.62,32.06,21661325,control,,
821,7/28/2023 6:20,4.62,32,21661325,control,,
822,7/28/2023 6:25,4.64,31.96,21661325,control,,
823,7/28/2023 6:30,4.61,31.92,21661325,control,,
824,7/28/2023 6:35,4.55,31.88,21661325,control,,
825,7/28/2023 6:40,4.45,31.86,21661325,control,,
826,7/28/2023 6:45,4.37,31.82,21661325,control,,
827,7/28/2023 6:50,4.22,31.8,21661325,control,,
828,7/28/2023 6:55,4.22,31.78,21661325,control,,
829,7/28/2023 7:00,4.22,31.72,21661325,control,,
830,7/28/2023 7:05,4.14,31.66,21661325,control,,
831,7/28/2023 7:10,4.07,31.66,21661325,control,,
832,7/28/2023 7:15,3.9,31.64,21661325,control,,
833,7/28/2023 7:20,3.85,31.62,21661325,control,,
834,7/28/2023 7:25,3.95,31.62,21661325,control,,
835,7/28/2023 7:30,4.14,31.66,21661325,control,,
836,7/28/2023 7:35,4.25,31.7,21661325,control,,
837,7/28/2023 7:40,4.3,31.76,21661325,control,,
838,7/28/2023 7:45,4.4,31.8,21661325,control,,
839,7/28/2023 7:50,4.54,31.88,21661325,control,,
840,7/28/2023 7:55,4.76,31.96,21661325,control,,
841,7/28/2023 8:00,4.56,32.04,21661325,control,,
842,7/28/2023 8:05,4.45,32.1,21661325,control,,
843,7/28/2023 8:10,4.46,32.18,21661325,control,,
844,7/28/2023 8:15,4.56,32.28,21661325,control,,
845,7/28/2023 8:20,4.59,32.38,21661325,control,,
846,7/28/2023 8:25,4.78,32.5,21661325,control,,
847,7/28/2023 8:30,4.92,32.62,21661325,control,,
848,7/28/2023 8:35,5.24,32.76,21661325,control,,
849,7/28/2023 8:40,5.68,32.86,21661325,control,,
850,7/28/2023 8:45,5.82,32.96,21661325,control,,
851,7/28/2023 8:50,5.94,33.04,21661325,control,,
852,7/28/2023 8:55,6.06,33.1,21661325,control,,
853,7/28/2023 9:00,6.13,33.16,21661325,control,,
854,7/28/2023 9:05,6.27,33.22,21661325,control,,
855,7/28/2023 9:10,6.36,33.28,21661325,control,,
856,7/28/2023 9:15,6.48,33.36,21661325,control,,
857,7/28/2023 9:20,6.62,33.44,21661325,control,,
858,7/28/2023 9:25,6.76,33.48,21661325,control,,
859,7/28/2023 9:30,6.86,33.56,21661325,control,,
860,7/28/2023 9:35,6.9,33.62,21661325,control,,
861,7/28/2023 9:40,6.96,33.68,21661325,control,,
862,7/28/2023 9:45,7.07,33.74,21661325,control,,
863,7/28/2023 9:50,7.14,33.8,21661325,control,,
864,7/28/2023 9:55,7.23,33.86,21661325,control,,
865,7/28/2023 10:00,7.33,33.94,21661325,control,,
866,7/28/2023 10:05,7.37,33.98,21661325,control,,
867,7/28/2023 10:10,7.46,34.04,21661325,control,,
868,7/28/2023 10:15,7.51,34.08,21661325,control,,
869,7/28/2023 10:20,7.55,34.14,21661325,control,,
870,7/28/2023 10:25,7.59,34.16,21661325,control,,
871,7/28/2023 10:30,7.64,34.2,21661325,control,,
872,7/28/2023 10:35,7.65,34.22,21661325,control,,
873,7/28/2023 10:40,7.65,34.22,21661325,control,,
874,7/28/2023 10:45,7.72,34.22,21661325,control,,
875,7/28/2023 10:50,7.84,34.24,21661325,control,,
876,7/28/2023 10:55,7.75,34.24,21661325,control,,
877,7/28/2023 11:00,7.68,34.24,21661325,control,,
878,7/28/2023 11:05,7.75,34.22,21661325,control,,
879,7/28/2023 11:10,7.7,34.2,21661325,control,,
880,7/28/2023 11:15,7.67,34.2,21661325,control,,
881,7/28/2023 11:20,7.85,34.24,21661325,control,,
882,7/28/2023 11:25,8.04,34.32,21661325,control,,
883,7/28/2023 11:30,8.13,34.38,21661325,control,,
884,7/28/2023 11:35,8.36,34.5,21661325,control,,
885,7/28/2023 11:40,8.8,34.64,21661325,control,,
886,7/28/2023 11:45,8.89,34.74,21661325,control,,
887,7/28/2023 11:50,9.07,34.82,21661325,control,,
888,7/28/2023 11:55,9.12,34.9,21661325,control,,
889,7/28/2023 12:00,9.29,34.98,21661325,control,,
890,7/28/2023 12:05,9.36,35.02,21661325,control,,
891,7/28/2023 12:10,9.33,35.06,21661325,control,,
892,7/28/2023 12:15,9.33,35.08,21661325,control,,
893,7/28/2023 12:20,9.35,35.1,21661325,control,,
894,7/28/2023 12:25,9.39,35.14,21661325,control,,
