MiniDOT Logger Concatenated Data File
Sensor:             7450-715405
Concatenation Date: 2023Aug09 10:55:31 AST

DO concentration compensated for salinity: 40.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,      3.530000,     35.642000,         11.479482,                   206.383326,      0.916000
                1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,      3.530000,     35.723000,         12.546833,                   225.846664,      0.918000
                1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,      3.530000,     35.705000,         12.351596,                   222.272387,      0.917000
                1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,      3.530000,     35.741000,         12.015670,                   216.343918,      0.918000
                1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,      3.530000,     35.580000,         11.868362,                   213.176487,      0.919000
                1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,      3.530000,     35.508000,         11.511421,                   206.541975,      0.919000
                1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,      3.530000,     35.382000,         11.493337,                   205.827736,      0.916000
                1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,      3.530000,     35.275000,         11.251609,                   201.175036,      0.919000
                1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,      3.530000,     35.105000,         11.011451,                   196.378236,      0.921000
                1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,      3.530000,     35.007000,         10.824145,                   192.753171,      0.920000
                1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,      3.530000,     34.998000,         10.549254,                   187.832510,      0.920000
                1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,      3.530000,     34.998000,         10.281764,                   183.069789,      0.918000
                1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,      3.530000,     35.069000,         10.109780,                   180.200156,      0.920000
                1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,      3.530000,     35.024000,          9.884509,                   176.065489,      0.918000
                1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,      3.540000,     34.917000,          9.774824,                   173.831250,      0.921000
                1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,      3.540000,     34.926000,          9.601211,                   170.766961,      0.920000
                1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,      3.540000,     34.917000,          9.402319,                   167.206780,      0.918000
                1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,      3.540000,     34.792000,          9.262600,                   164.411817,      0.919000
                1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,      3.540000,     34.783000,          9.115452,                   161.777960,      0.919000
                1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,      3.540000,     34.774000,          8.952958,                   158.872490,      0.918000
                1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,      3.540000,     34.801000,          8.828862,                   156.734231,      0.918000
                1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,      3.540000,     34.685000,          8.681283,                   153.844713,      0.917000
                1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,      3.540000,     34.569000,          8.554747,                   151.336820,      0.917000
                1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,      3.540000,     34.578000,          8.471660,                   149.887371,      0.918000
