data2,data1,loggerUid,logDateTime,dateTime,PAR,hand cleaned
33.19,3342,C61B721D5ABA,1691207400,5/8/2023 6:50,65.9581,
33.25,4323,C61B721D5ABA,1691208000,5/8/2023 7:00,85.48,
33.25,5465,C61B721D5ABA,1691208600,5/8/2023 7:10,108.2058,
33.25,6761,C61B721D5ABA,1691209200,5/8/2023 7:20,133.9962,
33.31,8212,C61B721D5ABA,1691209800,5/8/2023 7:30,162.8711,
33.31,9652,C61B721D5ABA,1691210400,5/8/2023 7:40,191.5271,
33.31,10921,C61B721D5ABA,1691211000,5/8/2023 7:50,216.7802,
33.31,12148,C61B721D5ABA,1691211600,5/8/2023 8:00,241.1975,
33.38,13492,C61B721D5ABA,1691212200,5/8/2023 8:10,267.9431,
33.38,14885,C61B721D5ABA,1691212800,5/8/2023 8:20,295.6638,
33.38,16561,C61B721D5ABA,1691213400,5/8/2023 8:30,329.0162,
33.44,18212,C61B721D5ABA,1691214000,5/8/2023 8:40,361.8711,
33.44,19832,C61B721D5ABA,1691214600,5/8/2023 8:50,394.1091,
33.5,21360,C61B721D5ABA,1691215200,5/8/2023 9:00,424.5163,
33.56,22574,C61B721D5ABA,1691215800,5/8/2023 9:10,448.6749,
33.63,23817,C61B721D5ABA,1691216400,5/8/2023 9:20,473.4106,
33.69,25972,C61B721D5ABA,1691217000,5/8/2023 9:30,516.2951,
33.75,27314,C61B721D5ABA,1691217600,5/8/2023 9:40,543.0009,
33.81,28362,C61B721D5ABA,1691218200,5/8/2023 9:50,563.8561,
33.88,29851,C61B721D5ABA,1691218800,5/8/2023 10:00,593.4872,
33.88,31485,C61B721D5ABA,1691219400,5/8/2023 10:10,626.0038,
33.94,32983,C61B721D5ABA,1691220000,5/8/2023 10:20,655.814,
34,34031,C61B721D5ABA,1691220600,5/8/2023 10:30,676.6692,
34.06,35100,C61B721D5ABA,1691221200,5/8/2023 10:40,697.9423,
34.13,36590,C61B721D5ABA,1691221800,5/8/2023 10:50,727.5933,
34.19,40814,C61B721D5ABA,1691222400,5/8/2023 11:00,811.6509,
34.31,44176,C61B721D5ABA,1691223000,5/8/2023 11:10,878.5547,
34.38,45183,C61B721D5ABA,1691223600,5/8/2023 11:20,898.594,
34.5,45991,C61B721D5ABA,1691224200,5/8/2023 11:30,914.6732,
34.63,46216,C61B721D5ABA,1691224800,5/8/2023 11:40,919.1507,
34.75,45735,C61B721D5ABA,1691225400,5/8/2023 11:50,909.5788,
34.81,43851,C61B721D5ABA,1691226000,5/8/2023 12:00,872.0872,
34.94,44331,C61B721D5ABA,1691226600,5/8/2023 12:10,881.6392,
35.13,47296,C61B721D5ABA,1691227200,5/8/2023 12:20,940.6427,
35.38,50229,C61B721D5ABA,1691227800,5/8/2023 12:30,999.0094,
35.5,51467,C61B721D5ABA,1691228400,5/8/2023 12:40,1023.6456,
35.63,52322,C61B721D5ABA,1691229000,5/8/2023 12:50,1040.6601,
35.75,52532,C61B721D5ABA,1691229600,5/8/2023 13:00,1044.8391,
35.81,51916,C61B721D5ABA,1691230200,5/8/2023 13:10,1032.5807,
35.81,51110,C61B721D5ABA,1691230800,5/8/2023 13:20,1016.5413,
36,52411,C61B721D5ABA,1691231400,5/8/2023 13:30,1042.4312,
36.06,52139,C61B721D5ABA,1691232000,5/8/2023 13:40,1037.0184,
36.13,51596,C61B721D5ABA,1691232600,5/8/2023 13:50,1026.2127,
36.19,51285,C61B721D5ABA,1691233200,5/8/2023 14:00,1020.0238,
36.19,50736,C61B721D5ABA,1691233800,5/8/2023 14:10,1009.0987,
36.19,50332,C61B721D5ABA,1691234400,5/8/2023 14:20,1001.0591,
36.19,49319,C61B721D5ABA,1691235000,5/8/2023 14:30,980.9004,
36.25,47839,C61B721D5ABA,1691235600,5/8/2023 14:40,951.4484,
36.19,45742,C61B721D5ABA,1691236200,5/8/2023 14:50,909.7181,
36.19,43469,C61B721D5ABA,1691236800,5/8/2023 15:00,864.4854,
36.19,41328,C61B721D5ABA,1691237400,5/8/2023 15:10,821.8795,
36.19,43987,C61B721D5ABA,1691238000,5/8/2023 15:20,874.7936,
36.13,40433,C61B721D5ABA,1691238600,5/8/2023 15:30,804.069,
36.13,36390,C61B721D5ABA,1691239200,5/8/2023 15:40,723.6133,
36.19,34843,C61B721D5ABA,1691239800,5/8/2023 15:50,692.828,
36.19,35014,C61B721D5ABA,1691240400,5/8/2023 16:00,696.2309,
36.19,34438,C61B721D5ABA,1691241000,5/8/2023 16:10,684.7685,
36.06,24848,C61B721D5ABA,1691241600,5/8/2023 16:20,493.9275,
35.94,23791,C61B721D5ABA,1691242200,5/8/2023 16:30,472.8932,
35.63,20375,C61B721D5ABA,1691242800,5/8/2023 16:40,404.9148,
35.5,16292,C61B721D5ABA,1691243400,5/8/2023 16:50,323.6631,
35.5,17592,C61B721D5ABA,1691244000,5/8/2023 17:00,349.5331,
35.5,19032,C61B721D5ABA,1691244600,5/8/2023 17:10,378.1891,
35.38,16353,C61B721D5ABA,1691245200,5/8/2023 17:20,324.877,
35.38,13822,C61B721D5ABA,1691245800,5/8/2023 17:30,274.5101,
35.19,11634,C61B721D5ABA,1691246400,5/8/2023 17:40,230.9689,
35.06,8740,C61B721D5ABA,1691247000,5/8/2023 17:50,173.3783,
34.88,6152,C61B721D5ABA,1691247600,5/8/2023 18:00,121.8771,
34.69,4233,C61B721D5ABA,1691248200,5/8/2023 18:10,83.689,
34.5,2957,C61B721D5ABA,1691248800,5/8/2023 18:20,58.2966,
34.31,2116,C61B721D5ABA,1691249400,5/8/2023 18:30,41.5607,
34.13,1403,C61B721D5ABA,1691250000,5/8/2023 18:40,27.372,
34,831,C61B721D5ABA,1691250600,5/8/2023 18:50,15.9892,
33.88,405,C61B721D5ABA,1691251200,5/8/2023 19:00,7.5118,
33.81,134,C61B721D5ABA,1691251800,5/8/2023 19:10,2.1189,
33.56,34,C61B721D5ABA,1691252400,5/8/2023 19:20,0.1289,
33.38,2,C61B721D5ABA,1691253000,5/8/2023 19:30,-0.5079,
33.13,0,C61B721D5ABA,1691253600,5/8/2023 19:40,-0.5477,
33,0,C61B721D5ABA,1691254200,5/8/2023 19:50,-0.5477,
32.94,0,C61B721D5ABA,1691254800,5/8/2023 20:00,-0.5477,
33,0,C61B721D5ABA,1691255400,5/8/2023 20:10,-0.5477,
32.81,0,C61B721D5ABA,1691256000,5/8/2023 20:20,-0.5477,
32.75,0,C61B721D5ABA,1691256600,5/8/2023 20:30,-0.5477,
32.69,0,C61B721D5ABA,1691257200,5/8/2023 20:40,-0.5477,
32.69,0,C61B721D5ABA,1691257800,5/8/2023 20:50,-0.5477,
32.69,0,C61B721D5ABA,1691258400,5/8/2023 21:00,-0.5477,
32.69,0,C61B721D5ABA,1691259000,5/8/2023 21:10,-0.5477,
32.69,0,C61B721D5ABA,1691259600,5/8/2023 21:20,-0.5477,
32.63,0,C61B721D5ABA,1691260200,5/8/2023 21:30,-0.5477,
32.63,0,C61B721D5ABA,1691260800,5/8/2023 21:40,-0.5477,
32.56,0,C61B721D5ABA,1691261400,5/8/2023 21:50,-0.5477,
32.56,0,C61B721D5ABA,1691262000,5/8/2023 22:00,-0.5477,
32.56,0,C61B721D5ABA,1691262600,5/8/2023 22:10,-0.5477,
32.56,0,C61B721D5ABA,1691263200,5/8/2023 22:20,-0.5477,
32.63,0,C61B721D5ABA,1691263800,5/8/2023 22:30,-0.5477,
32.63,0,C61B721D5ABA,1691264400,5/8/2023 22:40,-0.5477,
32.69,0,C61B721D5ABA,1691265000,5/8/2023 22:50,-0.5477,
32.69,0,C61B721D5ABA,1691265600,5/8/2023 23:00,-0.5477,
32.69,0,C61B721D5ABA,1691266200,5/8/2023 23:10,-0.5477,
32.69,0,C61B721D5ABA,1691266800,5/8/2023 23:20,-0.5477,
32.69,0,C61B721D5ABA,1691267400,5/8/2023 23:30,-0.5477,
32.69,0,C61B721D5ABA,1691268000,5/8/2023 23:40,-0.5477,
32.69,0,C61B721D5ABA,1691268600,5/8/2023 23:50,-0.5477,
32.81,0,C61B721D5ABA,1691269200,6/8/2023 0:00,-0.5477,
32.81,0,C61B721D5ABA,1691269800,6/8/2023 0:10,-0.5477,
32.81,0,C61B721D5ABA,1691270400,6/8/2023 0:20,-0.5477,
32.88,0,C61B721D5ABA,1691271000,6/8/2023 0:30,-0.5477,
32.88,0,C61B721D5ABA,1691271600,6/8/2023 0:40,-0.5477,
32.88,0,C61B721D5ABA,1691272200,6/8/2023 0:50,-0.5477,
32.94,0,C61B721D5ABA,1691272800,6/8/2023 1:00,-0.5477,
32.94,0,C61B721D5ABA,1691273400,6/8/2023 1:10,-0.5477,
32.88,0,C61B721D5ABA,1691274000,6/8/2023 1:20,-0.5477,
32.81,0,C61B721D5ABA,1691274600,6/8/2023 1:30,-0.5477,
32.94,0,C61B721D5ABA,1691275200,6/8/2023 1:40,-0.5477,
33,0,C61B721D5ABA,1691275800,6/8/2023 1:50,-0.5477,
32.94,0,C61B721D5ABA,1691276400,6/8/2023 2:00,-0.5477,
32.81,0,C61B721D5ABA,1691277000,6/8/2023 2:10,-0.5477,
32.69,0,C61B721D5ABA,1691277600,6/8/2023 2:20,-0.5477,
32.63,0,C61B721D5ABA,1691278200,6/8/2023 2:30,-0.5477,
32.31,0,C61B721D5ABA,1691278800,6/8/2023 2:40,-0.5477,
32.06,0,C61B721D5ABA,1691279400,6/8/2023 2:50,-0.5477,
31.75,0,C61B721D5ABA,1691280000,6/8/2023 3:00,-0.5477,
31.63,0,C61B721D5ABA,1691280600,6/8/2023 3:10,-0.5477,
31.44,0,C61B721D5ABA,1691281200,6/8/2023 3:20,-0.5477,
31.38,0,C61B721D5ABA,1691281800,6/8/2023 3:30,-0.5477,
31.25,0,C61B721D5ABA,1691282400,6/8/2023 3:40,-0.5477,
31.19,0,C61B721D5ABA,1691283000,6/8/2023 3:50,-0.5477,
31.13,0,C61B721D5ABA,1691283600,6/8/2023 4:00,-0.5477,
30.94,0,C61B721D5ABA,1691284200,6/8/2023 4:10,-0.5477,
30.88,0,C61B721D5ABA,1691284800,6/8/2023 4:20,-0.5477,
30.81,0,C61B721D5ABA,1691285400,6/8/2023 4:30,-0.5477,
30.81,0,C61B721D5ABA,1691286000,6/8/2023 4:40,-0.5477,
30.75,0,C61B721D5ABA,1691286600,6/8/2023 4:50,-0.5477,
30.75,0,C61B721D5ABA,1691287200,6/8/2023 5:00,-0.5477,
30.69,0,C61B721D5ABA,1691287800,6/8/2023 5:10,-0.5477,
30.63,0,C61B721D5ABA,1691288400,6/8/2023 5:20,-0.5477,
30.63,0,C61B721D5ABA,1691289000,6/8/2023 5:30,-0.5477,
30.56,1,C61B721D5ABA,1691289600,6/8/2023 5:40,-0.5278,
30.63,31,C61B721D5ABA,1691290200,6/8/2023 5:50,0.0692,
30.63,163,C61B721D5ABA,1691290800,6/8/2023 6:00,2.696,
30.75,481,C61B721D5ABA,1691291400,6/8/2023 6:10,9.0242,
30.81,1009,C61B721D5ABA,1691292000,6/8/2023 6:20,19.5314,
30.94,1729,C61B721D5ABA,1691292600,6/8/2023 6:30,33.8594,
31.06,2606,C61B721D5ABA,1691293200,6/8/2023 6:40,51.3117,
31.19,3594,C61B721D5ABA,1691293800,6/8/2023 6:50,70.9729,
31.31,4685,C61B721D5ABA,1691294400,6/8/2023 7:00,92.6838,
31.38,5911,C61B721D5ABA,1691295000,6/8/2023 7:10,117.0812,
31.63,7295,C61B721D5ABA,1691295600,6/8/2023 7:20,144.6228,
31.94,8872,C61B721D5ABA,1691296200,6/8/2023 7:30,176.0051,
32.19,10400,C61B721D5ABA,1691296800,6/8/2023 7:40,206.4123,
32.38,11968,C61B721D5ABA,1691297400,6/8/2023 7:50,237.6155,
32.5,13621,C61B721D5ABA,1691298000,6/8/2023 8:00,270.5102,
32.75,15296,C61B721D5ABA,1691298600,6/8/2023 8:10,303.8427,
32.94,16950,C61B721D5ABA,1691299200,6/8/2023 8:20,336.7573,
33.13,18674,C61B721D5ABA,1691299800,6/8/2023 8:30,371.0649,
33.25,20433,C61B721D5ABA,1691300400,6/8/2023 8:40,406.069,
33.31,21853,C61B721D5ABA,1691301000,6/8/2023 8:50,434.327,
33.38,23571,C61B721D5ABA,1691301600,6/8/2023 9:00,468.5152,
33.44,25414,C61B721D5ABA,1691302200,6/8/2023 9:10,505.1909,
33.5,27002,C61B721D5ABA,1691302800,6/8/2023 9:20,536.7921,
33.63,28573,C61B721D5ABA,1691303400,6/8/2023 9:30,568.055,
33.69,30226,C61B721D5ABA,1691304000,6/8/2023 9:40,600.9497,
33.69,31614,C61B721D5ABA,1691304600,6/8/2023 9:50,628.5709,
33.69,33305,C61B721D5ABA,1691305200,6/8/2023 10:00,662.2218,
33.69,35092,C61B721D5ABA,1691305800,6/8/2023 10:10,697.7831,
33.81,36474,C61B721D5ABA,1691306400,6/8/2023 10:20,725.2849,
33.94,37782,C61B721D5ABA,1691307000,6/8/2023 10:30,751.3141,
34.06,38789,C61B721D5ABA,1691307600,6/8/2023 10:40,771.3534,
34.13,39503,C61B721D5ABA,1691308200,6/8/2023 10:50,785.562,
34.25,40504,C61B721D5ABA,1691308800,6/8/2023 11:00,805.4819,
34.38,41722,C61B721D5ABA,1691309400,6/8/2023 11:10,829.7201,
34.56,40358,C61B721D5ABA,1691310000,6/8/2023 11:20,802.5765,
34.69,42903,C61B721D5ABA,1691310600,6/8/2023 11:30,853.222,
34.75,42568,C61B721D5ABA,1691311200,6/8/2023 11:40,846.5555,
34.81,41864,C61B721D5ABA,1691311800,6/8/2023 11:50,832.5459,
34.94,40693,C61B721D5ABA,1691312400,6/8/2023 12:00,809.243,
35.13,40969,C61B721D5ABA,1691313000,6/8/2023 12:10,814.7354,
35.19,43502,C61B721D5ABA,1691313600,6/8/2023 12:20,865.1421,
35.25,46278,C61B721D5ABA,1691314200,6/8/2023 12:30,920.3845,
35.25,47506,C61B721D5ABA,1691314800,6/8/2023 12:40,944.8217,
35.25,48312,C61B721D5ABA,1691315400,6/8/2023 12:50,960.8611,
35.25,48317,C61B721D5ABA,1691316000,6/8/2023 13:00,960.9606,
35.31,48355,C61B721D5ABA,1691316600,6/8/2023 13:10,961.7168,
35.31,48302,C61B721D5ABA,1691317200,6/8/2023 13:20,960.6621,
35.38,48252,C61B721D5ABA,1691317800,6/8/2023 13:30,959.6671,
35.38,47891,C61B721D5ABA,1691318400,6/8/2023 13:40,952.4832,
35.44,47602,C61B721D5ABA,1691319000,6/8/2023 13:50,946.7321,
35.44,47466,C61B721D5ABA,1691319600,6/8/2023 14:00,944.0257,
35.5,46758,C61B721D5ABA,1691320200,6/8/2023 14:10,929.9365,
35.5,45860,C61B721D5ABA,1691320800,6/8/2023 14:20,912.0663,
35.5,44727,C61B721D5ABA,1691321400,6/8/2023 14:30,889.5196,
35.5,43509,C61B721D5ABA,1691322000,6/8/2023 14:40,865.2814,
35.5,42042,C61B721D5ABA,1691322600,6/8/2023 14:50,836.0881,
35.5,40750,C61B721D5ABA,1691323200,6/8/2023 15:00,810.3773,
35.5,39049,C61B721D5ABA,1691323800,6/8/2023 15:10,776.5274,
35.56,35845,C61B721D5ABA,1691324400,6/8/2023 15:20,712.7678,
35.63,34496,C61B721D5ABA,1691325000,6/8/2023 15:30,685.9227,
35.5,32590,C61B721D5ABA,1691325600,6/8/2023 15:40,647.9933,
35.38,30930,C61B721D5ABA,1691326200,6/8/2023 15:50,614.9593,
35.25,29375,C61B721D5ABA,1691326800,6/8/2023 16:00,584.0148,
35.13,27427,C61B721D5ABA,1691327400,6/8/2023 16:10,545.2496,
35.13,26566,C61B721D5ABA,1691328000,6/8/2023 16:20,528.1157,
35.06,24839,C61B721D5ABA,1691328600,6/8/2023 16:30,493.7484,
35.06,22983,C61B721D5ABA,1691329200,6/8/2023 16:40,456.814,
35,21066,C61B721D5ABA,1691329800,6/8/2023 16:50,418.6657,
34.94,18980,C61B721D5ABA,1691330400,6/8/2023 17:00,377.1543,
34.81,17003,C61B721D5ABA,1691331000,6/8/2023 17:10,337.812,
34.75,14956,C61B721D5ABA,1691331600,6/8/2023 17:20,297.0767,
34.63,13000,C61B721D5ABA,1691332200,6/8/2023 17:30,258.1523,
34.5,10925,C61B721D5ABA,1691332800,6/8/2023 17:40,216.8598,
34.31,9037,C61B721D5ABA,1691333400,6/8/2023 17:50,179.2886,
34.13,7254,C61B721D5ABA,1691334000,6/8/2023 18:00,143.8069,
33.94,5637,C61B721D5ABA,1691334600,6/8/2023 18:10,111.6286,
33.81,4155,C61B721D5ABA,1691335200,6/8/2023 18:20,82.1368,
33.63,2864,C61B721D5ABA,1691335800,6/8/2023 18:30,56.4459,
33.56,1840,C61B721D5ABA,1691336400,6/8/2023 18:40,36.0683,
33.44,1047,C61B721D5ABA,1691337000,6/8/2023 18:50,20.2876,
33.31,482,C61B721D5ABA,1691337600,6/8/2023 19:00,9.0441,
33.19,159,C61B721D5ABA,1691338200,6/8/2023 19:10,2.6164,
33.06,27,C61B721D5ABA,1691338800,6/8/2023 19:20,-0.0104,
32.94,1,C61B721D5ABA,1691339400,6/8/2023 19:30,-0.5278,
32.88,3,C61B721D5ABA,1691340000,6/8/2023 19:40,-0.488,
32.88,0,C61B721D5ABA,1691340600,6/8/2023 19:50,-0.5477,
32.81,0,C61B721D5ABA,1691341200,6/8/2023 20:00,-0.5477,
32.75,0,C61B721D5ABA,1691341800,6/8/2023 20:10,-0.5477,
32.88,0,C61B721D5ABA,1691342400,6/8/2023 20:20,-0.5477,
32.88,0,C61B721D5ABA,1691343000,6/8/2023 20:30,-0.5477,
32.63,0,C61B721D5ABA,1691343600,6/8/2023 20:40,-0.5477,
32.56,0,C61B721D5ABA,1691344200,6/8/2023 20:50,-0.5477,
32.56,0,C61B721D5ABA,1691344800,6/8/2023 21:00,-0.5477,
32.63,0,C61B721D5ABA,1691345400,6/8/2023 21:10,-0.5477,
32.63,0,C61B721D5ABA,1691346000,6/8/2023 21:20,-0.5477,
32.69,0,C61B721D5ABA,1691346600,6/8/2023 21:30,-0.5477,
32.88,0,C61B721D5ABA,1691347200,6/8/2023 21:40,-0.5477,
33.06,0,C61B721D5ABA,1691347800,6/8/2023 21:50,-0.5477,
33.25,0,C61B721D5ABA,1691348400,6/8/2023 22:00,-0.5477,
33.31,0,C61B721D5ABA,1691349000,6/8/2023 22:10,-0.5477,
33.31,0,C61B721D5ABA,1691349600,6/8/2023 22:20,-0.5477,
33.06,0,C61B721D5ABA,1691350200,6/8/2023 22:30,-0.5477,
33.06,0,C61B721D5ABA,1691350800,6/8/2023 22:40,-0.5477,
33.06,0,C61B721D5ABA,1691351400,6/8/2023 22:50,-0.5477,
33.13,0,C61B721D5ABA,1691352000,6/8/2023 23:00,-0.5477,
33.25,0,C61B721D5ABA,1691352600,6/8/2023 23:10,-0.5477,
33.19,0,C61B721D5ABA,1691353200,6/8/2023 23:20,-0.5477,
33.13,0,C61B721D5ABA,1691353800,6/8/2023 23:30,-0.5477,
33.13,0,C61B721D5ABA,1691354400,6/8/2023 23:40,-0.5477,
33.13,0,C61B721D5ABA,1691355000,6/8/2023 23:50,-0.5477,
33.06,0,C61B721D5ABA,1691355600,7/8/2023 0:00,-0.5477,
33,0,C61B721D5ABA,1691356200,7/8/2023 0:10,-0.5477,
32.94,0,C61B721D5ABA,1691356800,7/8/2023 0:20,-0.5477,
32.88,0,C61B721D5ABA,1691357400,7/8/2023 0:30,-0.5477,
32.81,0,C61B721D5ABA,1691358000,7/8/2023 0:40,-0.5477,
32.81,0,C61B721D5ABA,1691358600,7/8/2023 0:50,-0.5477,
32.75,0,C61B721D5ABA,1691359200,7/8/2023 1:00,-0.5477,
32.81,0,C61B721D5ABA,1691359800,7/8/2023 1:10,-0.5477,
32.75,0,C61B721D5ABA,1691360400,7/8/2023 1:20,-0.5477,
32.69,0,C61B721D5ABA,1691361000,7/8/2023 1:30,-0.5477,
32.69,0,C61B721D5ABA,1691361600,7/8/2023 1:40,-0.5477,
32.44,0,C61B721D5ABA,1691362200,7/8/2023 1:50,-0.5477,
32.13,0,C61B721D5ABA,1691362800,7/8/2023 2:00,-0.5477,
31.88,0,C61B721D5ABA,1691363400,7/8/2023 2:10,-0.5477,
31.69,0,C61B721D5ABA,1691364000,7/8/2023 2:20,-0.5477,
31.63,0,C61B721D5ABA,1691364600,7/8/2023 2:30,-0.5477,
31.5,0,C61B721D5ABA,1691365200,7/8/2023 2:40,-0.5477,
31.38,0,C61B721D5ABA,1691365800,7/8/2023 2:50,-0.5477,
31.25,0,C61B721D5ABA,1691366400,7/8/2023 3:00,-0.5477,
31.06,0,C61B721D5ABA,1691367000,7/8/2023 3:10,-0.5477,
30.88,0,C61B721D5ABA,1691367600,7/8/2023 3:20,-0.5477,
30.81,0,C61B721D5ABA,1691368200,7/8/2023 3:30,-0.5477,
30.69,0,C61B721D5ABA,1691368800,7/8/2023 3:40,-0.5477,
30.63,0,C61B721D5ABA,1691369400,7/8/2023 3:50,-0.5477,
30.56,0,C61B721D5ABA,1691370000,7/8/2023 4:00,-0.5477,
30.44,0,C61B721D5ABA,1691370600,7/8/2023 4:10,-0.5477,
30.38,0,C61B721D5ABA,1691371200,7/8/2023 4:20,-0.5477,
30.31,0,C61B721D5ABA,1691371800,7/8/2023 4:30,-0.5477,
30.25,0,C61B721D5ABA,1691372400,7/8/2023 4:40,-0.5477,
30.44,0,C61B721D5ABA,1691373000,7/8/2023 4:50,-0.5477,
30.63,0,C61B721D5ABA,1691373600,7/8/2023 5:00,-0.5477,
30.81,0,C61B721D5ABA,1691374200,7/8/2023 5:10,-0.5477,
31,0,C61B721D5ABA,1691374800,7/8/2023 5:20,-0.5477,
31.06,0,C61B721D5ABA,1691375400,7/8/2023 5:30,-0.5477,
31.06,1,C61B721D5ABA,1691376000,7/8/2023 5:40,-0.5278,
31.13,28,C61B721D5ABA,1691376600,7/8/2023 5:50,0.0095,
31.19,137,C61B721D5ABA,1691377200,7/8/2023 6:00,2.1786,
31.25,465,C61B721D5ABA,1691377800,7/8/2023 6:10,8.7058,
31.44,1026,C61B721D5ABA,1691378400,7/8/2023 6:20,19.8697,
31.63,1747,C61B721D5ABA,1691379000,7/8/2023 6:30,34.2176,
31.75,2625,C61B721D5ABA,1691379600,7/8/2023 6:40,51.6898,
31.63,3659,C61B721D5ABA,1691380200,7/8/2023 6:50,72.2664,
31.56,4859,C61B721D5ABA,1691380800,7/8/2023 7:00,96.1464,
31.44,6194,C61B721D5ABA,1691381400,7/8/2023 7:10,122.7129,
31.63,7548,C61B721D5ABA,1691382000,7/8/2023 7:20,149.6575,
31.75,9040,C61B721D5ABA,1691382600,7/8/2023 7:30,179.3483,
31.94,10586,C61B721D5ABA,1691383200,7/8/2023 7:40,210.1137,
32.25,12151,C61B721D5ABA,1691383800,7/8/2023 7:50,241.2572,
32.69,13974,C61B721D5ABA,1691384400,7/8/2023 8:00,277.5349,
33.13,15591,C61B721D5ABA,1691385000,7/8/2023 8:10,309.7132,
33.19,17409,C61B721D5ABA,1691385600,7/8/2023 8:20,345.8914,
33.19,19129,C61B721D5ABA,1691386200,7/8/2023 8:30,380.1194,
33.25,20769,C61B721D5ABA,1691386800,7/8/2023 8:40,412.7554,
33.25,22313,C61B721D5ABA,1691387400,7/8/2023 8:50,443.481,
33.31,24089,C61B721D5ABA,1691388000,7/8/2023 9:00,478.8234,
33.31,25631,C61B721D5ABA,1691388600,7/8/2023 9:10,509.5092,
33.38,27427,C61B721D5ABA,1691389200,7/8/2023 9:20,545.2496,
33.38,28823,C61B721D5ABA,1691389800,7/8/2023 9:30,573.03,
33.44,30654,C61B721D5ABA,1691390400,7/8/2023 9:40,609.4669,
33.56,31840,C61B721D5ABA,1691391000,7/8/2023 9:50,633.0683,
33.69,33426,C61B721D5ABA,1691391600,7/8/2023 10:00,664.6297,
